epoch,batch_loss
2,6.197243690490723
2,6.196798801422119
2,6.113366603851318
2,6.106846809387207
2,6.12640380859375
2,6.093877792358398
2,6.057305335998535
2,6.14495325088501
2,6.14588737487793
2,6.162095069885254
2,6.11331033706665
2,6.136364459991455
2,6.072595596313477
2,6.049871921539307
2,6.183084964752197
2,6.124957084655762
2,6.083843231201172
2,6.167325496673584
2,6.213982105255127
2,6.168605327606201
2,6.118985176086426
2,6.175626754760742
2,6.144748210906982
2,6.064875602722168
2,6.119264602661133
2,6.175768852233887
2,6.166285991668701
2,6.0417399406433105
2,6.175976753234863
2,6.079831600189209
2,6.179681301116943
2,6.080363750457764
2,6.095981597900391
2,6.1485114097595215
2,6.082517147064209
2,6.158884525299072
2,6.164849758148193
2,6.138769149780273
2,6.112657070159912
2,6.060151100158691
2,6.156015396118164
2,6.110235691070557
2,6.156550407409668
2,6.187844753265381
2,6.096310615539551
2,6.1088714599609375
2,6.063420295715332
2,6.010202884674072
2,6.105429649353027
2,6.140871524810791
2,6.107846260070801
2,6.043566703796387
2,6.019073963165283
2,5.985835075378418
2,6.072227954864502
2,5.890964031219482
2,6.030969142913818
2,6.107610702514648
2,6.05382776260376
2,6.165705680847168
2,6.012609481811523
2,6.067534446716309
2,6.016775131225586
2,5.992733478546143
2,6.069309234619141
2,5.969508171081543
2,6.0741987228393555
2,6.000364780426025
2,5.971602439880371
2,5.908981800079346
2,6.073568344116211
2,6.046231269836426
2,6.038439750671387
2,6.079379081726074
2,6.0578694343566895
2,6.025460243225098
2,5.9846696853637695
2,6.00108003616333
2,5.855229377746582
2,6.03661584854126
2,6.038856029510498
2,6.136996746063232
2,5.982831001281738
2,6.064647674560547
2,6.112460613250732
2,5.977240562438965
2,6.076720714569092
2,5.960521221160889
2,5.970148086547852
2,5.962586879730225
2,6.067094326019287
2,6.075281620025635
2,6.012232303619385
2,5.88357400894165
2,5.97103214263916
2,6.010847568511963
2,6.016505241394043
2,5.952880859375
2,5.936332702636719
2,5.917939186096191
2,6.073887825012207
2,6.003934860229492
2,6.060947895050049
2,5.961451053619385
2,5.9503631591796875
2,6.016727924346924
2,5.9628729820251465
2,5.974856853485107
2,6.026416778564453
2,6.007394313812256
2,5.936281681060791
2,5.934018135070801
2,6.052684307098389
2,5.886035919189453
2,5.889753341674805
2,5.947105884552002
2,6.0341620445251465
2,5.896255970001221
2,6.065141677856445
2,5.960740566253662
2,5.869896411895752
2,5.871013164520264
2,6.016845226287842
2,5.8308305740356445
2,5.922938823699951
2,5.931793212890625
2,5.994751453399658
2,5.874979019165039
2,5.859986782073975
2,5.885254383087158
2,5.978004455566406
2,6.014642238616943
2,5.949296474456787
2,5.937830448150635
2,5.906003475189209
2,5.885558605194092
2,5.843896865844727
2,5.794771671295166
2,5.884397983551025
2,5.927696704864502
2,5.93739128112793
2,5.778591632843018
2,5.873374938964844
2,5.961508274078369
2,5.896919250488281
2,6.004812717437744
2,5.844027519226074
2,5.873170375823975
2,5.811351299285889
2,5.8395466804504395
2,5.928213596343994
2,5.899756908416748
2,5.98651123046875
2,5.859219074249268
2,5.790140628814697
2,5.907673358917236
2,5.900259971618652
2,5.839154243469238
2,5.86508321762085
2,5.77235746383667
2,5.882140636444092
